# Fix print output for fix extra
34000 84.796604977506603973 -9752686.1638139337301
36000 84.607753917357015894 -9752533.8569830320776
38000 84.921305451301151379 -9752184.1994522549212
40000 84.97881276773412651 -9752367.5180717427284
42000 84.604757198118818451 -9752611.1995217353106
44000 85.64771415723718917 -9752520.0127228796482
46000 85.222449811324338498 -9752237.5005098748952
48000 85.731200059280411097 -9752338.0600319206715
50000 84.732066427351696802 -9752551.2517834771425
52000 85.089121821032335902 -9752354.0475011654198
54000 85.422941860321770946 -9752275.6957615278661
56000 85.015918489227843224 -9752281.9659135602415
58000 84.950570077127878221 -9752370.9282852560282
60000 84.907540006097036667 -9752498.1294261366129
62000 85.148987807304166608 -9752397.2491336986423
64000 84.859068296092928563 -9752245.5992782991379
66000 85.039281181292381007 -9752305.166782617569
68000 85.258765789924453316 -9752235.571899658069
70000 85.490492971335953598 -9752184.752251457423
72000 85.616015605898681429 -9752173.0950093232095
74000 84.930307597734568503 -9752177.4722396358848
76000 85.030354423913379946 -9752253.4385461788625
78000 84.909411410541338228 -9752207.6671853326261
80000 84.878815611266603014 -9752147.0212770402431
# Fix print output for fix extra
0 84.99999999999933209 -9765811.7341807261109
2000 85.487004233421174604 -9752048.4018936231732
4000 84.815960865380787936 -9747480.9606993086636
